,Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),cpu_max_all,cpu_max_avg_all,neti_total_mb,neto_total_mb,n,algo,tps_param,cpu_limit,delay,rate_limit,r_idx
2,transfer,1000,0,401.8,2.35,0.9,1.69,256.9,159.11,46.58,156.5,156.5,16,ibft,400,2.50,0,0,3
0,open,1000,0,395.9,2.32,1.12,1.64,264.9,153.31,45.3,154.89999999999998,154.89999999999998,16,ibft,400,2.50,0,0,4
1,query,1000,0,397.1,0.03,0.0,0.0,396.8,22.06,15.75,22.299999999999997,22.299999999999997,16,ibft,400,2.50,0,0,4
2,transfer,1000,0,401.9,2.36,1.0,1.66,261.6,157.3,50.36,160.25,160.25,16,ibft,400,2.50,0,0,4
0,open,1000,0,399.7,2.36,0.97,1.7,256.4,153.7,43.46,146.59,146.59,16,ibft,400,2.50,0,0,10
1,query,1000,0,396.7,0.04,0.0,0.0,395.1,26.42,16.93,21.880000000000003,21.880000000000003,16,ibft,400,2.50,0,0,10
2,transfer,1000,0,398.9,2.29,1.09,1.7,258.5,161.08,47.78,159.09,159.09,16,ibft,400,2.50,0,0,10
0,open,1000,0,388.7,2.45,1.0,1.63,279.7,167.27,48.47,91.41999999999999,91.41999999999999,12,bhs,400,2.50,0,0,1
1,query,1000,0,396.0,0.02,0.0,0.0,395.7,21.98,271.20000000000005,1.3764,1.3764,12,bhs,400,2.50,0,0,1
2,transfer,1000,0,401.6,2.29,0.88,1.63,267.1,171.19,46.46,92.55,92.55,12,bhs,400,2.50,0,0,1
0,open,1000,0,399.4,4.63,1.74,3.29,214.1,152.81,38.53,89.19,89.19,12,bhs,400,2.50,0,0,9
1,query,1000,0,399.4,0.01,0.0,0.0,399.0,29.32,14.52,1.2656,1.2656,12,bhs,400,2.50,0,0,9
2,transfer,1000,0,401.6,2.63,0.85,1.74,290.0,175.93,51.85,94.91000000000003,94.91000000000003,12,bhs,400,2.50,0,0,9
0,open,1000,0,400.5,2.57,0.7,1.63,259.0,164.8,41.78,86.28,86.28,12,bhs,400,2.50,0,0,8
1,query,1000,0,391.2,0.02,0.0,0.0,390.9,26.15,217.44,1.2763,1.2763,12,bhs,400,2.50,0,0,8
2,transfer,1000,0,400.6,3.31,1.46,2.29,236.3,169.02,56.44,93.41,93.41,12,bhs,400,2.50,0,0,8
0,open,1000,0,396.7,2.49,0.73,1.61,259.3,167.65,42.14,87.80000000000001,87.80000000000001,12,bhs,400,2.50,0,0,5
1,query,1000,0,398.4,0.02,0.0,0.0,398.1,29.19,283.68,1.3155000000000001,1.3155000000000001,12,bhs,400,2.50,0,0,5
2,transfer,1000,0,401.4,2.53,0.78,1.69,257.8,167.02,44.4,92.22,92.22,12,bhs,400,2.50,0,0,5
0,open,1000,0,402.6,2.32,0.76,1.58,263.4,163.53,44.8,83.74000000000001,83.74000000000001,12,bhs,400,2.50,0,0,2
1,query,1000,0,397.5,0.02,0.0,0.0,397.1,26.14,233.76,1.2984,1.2984,12,bhs,400,2.50,0,0,2
2,transfer,1000,0,400.3,2.31,0.78,1.65,262.3,168.0,45.26,93.09,93.09,12,bhs,400,2.50,0,0,2
0,open,1000,0,395.7,3.75,1.08,2.46,244.7,181.87,61.93,86.22000000000001,86.22000000000001,12,bhs,400,2.50,0,0,6
1,query,1000,0,396.4,0.01,0.0,0.0,396.0,26.2,283.68,1.2505000000000002,1.2505000000000002,12,bhs,400,2.50,0,0,6
2,transfer,1000,0,402.1,2.61,0.62,1.67,258.3,171.09,44.32,90.85999999999999,90.85999999999999,12,bhs,400,2.50,0,0,6
0,open,1000,0,398.1,2.52,0.66,1.65,256.9,169.58,41.64,84.25999999999999,84.25999999999999,12,bhs,400,2.50,0,0,7
1,query,1000,0,400.3,0.02,0.0,0.0,400.2,26.47,230.88,1.2666,1.2666,12,bhs,400,2.50,0,0,7
2,transfer,1000,0,401.9,3.23,1.51,2.28,236.7,162.69,54.95,95.00000000000001,95.00000000000001,12,bhs,400,2.50,0,0,7
0,open,1000,0,393.9,4.66,1.87,3.31,212.5,157.74,37.15,90.88999999999999,90.88999999999999,12,bhs,400,2.50,0,0,3
1,query,1000,0,400.6,0.01,0.0,0.0,400.3,27.88,14.02,1.2674,1.2674,12,bhs,400,2.50,0,0,3
2,transfer,1000,0,401.6,2.56,0.84,1.66,291.5,170.88,50.78,94.07,94.07,12,bhs,400,2.50,0,0,3
0,open,1000,0,393.4,3.36,0.8,1.72,170.6,161.21,35.69,86.39,86.39,12,bhs,400,2.50,0,0,4
1,query,1000,0,401.0,0.01,0.0,0.0,400.6,26.42,268.32,1.3187000000000002,1.3187000000000002,12,bhs,400,2.50,0,0,4
2,transfer,1000,0,402.1,2.64,0.67,1.69,254.9,171.43,48.43,93.00999999999999,93.00999999999999,12,bhs,400,2.50,0,0,4
0,open,1000,0,398.2,3.63,1.13,2.36,248.5,189.94,63.53,86.4,86.4,12,bhs,400,2.50,0,0,10
1,query,1000,0,400.5,0.01,0.0,0.0,400.3,27.16,285.6,1.258,1.258,12,bhs,400,2.50,0,0,10
2,transfer,1000,0,401.9,2.49,0.65,1.65,260.3,163.39,43.5,89.28999999999999,89.28999999999999,12,bhs,400,2.50,0,0,10
0,open,1000,0,396.0,2.42,0.56,1.61,264.1,141.87,42.76,46.769999999999996,46.769999999999996,8,bhs,400,2.50,0,0,1
1,query,1000,0,397.1,0.01,0.0,0.0,397.0,19.44,12.15,0.7582,0.7582,8,bhs,400,2.50,0,0,1
2,transfer,1000,0,401.4,2.25,0.84,1.64,253.5,141.95,45.44,48.22,48.22,8,bhs,400,2.50,0,0,1
0,open,1000,0,397.9,2.25,0.91,1.63,255.4,155.22,40.75,46.5,46.5,8,bhs,400,2.50,0,0,8
1,query,1000,0,397.1,0.01,0.0,0.0,396.8,20.32,284.15999999999997,0.7732,0.7732,8,bhs,400,2.50,0,0,8
2,transfer,1000,0,402.1,2.22,0.88,1.63,257.7,151.04,43.96,47.78,47.78,8,bhs,400,2.50,0,0,8
0,open,1000,0,397.3,2.23,0.94,1.62,260.1,150.62,38.48,46.11,46.11,8,bhs,400,2.50,0,0,5
1,query,1000,0,395.9,0.02,0.0,0.0,395.6,16.43,8.79,0.76,0.76,8,bhs,400,2.50,0,0,5
2,transfer,1000,0,401.4,2.25,0.94,1.62,258.6,152.9,43.05,48.260000000000005,48.260000000000005,8,bhs,400,2.50,0,0,5
0,open,1000,0,397.5,2.2,0.95,1.6,260.7,155.93,39.24,47.04,47.04,8,bhs,400,2.50,0,0,2
1,query,1000,0,394.3,0.02,0.0,0.0,394.0,20.0,9.73,0.7777999999999999,0.7777999999999999,8,bhs,400,2.50,0,0,2
2,transfer,1000,0,400.3,2.22,0.97,1.61,259.1,157.17,44.2,47.599999999999994,47.599999999999994,8,bhs,400,2.50,0,0,2
0,open,1000,0,397.8,2.29,0.95,1.69,252.1,148.06,41.39,46.81,46.81,8,bhs,400,2.50,0,0,6
1,query,1000,0,399.7,0.01,0.0,0.0,399.2,21.41,12.85,0.7638999999999999,0.7638999999999999,8,bhs,400,2.50,0,0,6
2,transfer,1000,0,401.1,2.25,0.89,1.65,253.9,145.24,44.69,48.230000000000004,48.230000000000004,8,bhs,400,2.50,0,0,6
0,open,1000,0,396.4,2.31,0.86,1.69,250.3,140.16,43.76,46.58,46.58,8,bhs,400,2.50,0,0,7
1,query,1000,0,399.4,0.01,0.0,0.0,399.0,18.82,12.26,0.7684000000000001,0.7684000000000001,8,bhs,400,2.50,0,0,7
2,transfer,1000,0,400.3,2.23,0.85,1.63,252.0,145.18,42.35,47.519999999999996,47.519999999999996,8,bhs,400,2.50,0,0,7
0,open,1000,0,392.6,2.42,0.94,1.65,233.8,145.23,37.06,48.08,48.08,8,bhs,400,2.50,0,0,3
1,query,1000,0,399.7,0.01,0.0,0.0,399.5,18.67,283.68,0.7816000000000001,0.7816000000000001,8,bhs,400,2.50,0,0,3
2,transfer,1000,0,401.9,2.36,0.88,1.7,249.0,141.49,44.85,47.45,47.45,8,bhs,400,2.50,0,0,3
0,open,1000,0,395.7,2.31,1.02,1.62,267.7,153.87,42.38,47.53,47.53,8,bhs,400,2.50,0,0,4
1,query,1000,0,396.7,0.01,0.0,0.0,396.4,19.83,282.24,0.7528,0.7528,8,bhs,400,2.50,0,0,4
2,transfer,1000,0,401.6,2.25,0.93,1.62,260.1,156.31,44.59,48.38,48.38,8,bhs,400,2.50,0,0,4
0,open,1000,0,397.9,2.21,0.99,1.58,267.7,142.76,36.13,54.29,54.29,8,ibft,400,2.50,0,0,1
1,query,1000,0,398.1,0.01,0.0,0.0,397.8,10.78,268.32,3.4509999999999996,3.4509999999999996,8,ibft,400,2.50,0,0,1
2,transfer,1000,0,401.6,2.21,1.04,1.62,257.9,148.49,39.28,55.06,55.06,8,ibft,400,2.50,0,0,1
0,open,1000,0,389.7,2.22,1.05,1.58,271.0,142.75,37.33,54.01,54.01,8,ibft,400,2.50,0,0,8
1,query,1000,0,398.4,0.02,0.0,0.0,398.1,10.27,257.76,3.4379999999999997,3.4379999999999997,8,ibft,400,2.50,0,0,8
2,transfer,1000,0,401.3,2.22,0.98,1.6,259.9,150.05,39.56,55.230000000000004,55.230000000000004,8,ibft,400,2.50,0,0,8
0,open,1000,0,396.0,2.21,0.96,1.62,253.3,145.83,37.37,53.45,53.45,8,ibft,400,2.50,0,0,5
1,query,1000,0,398.9,0.01,0.0,0.0,398.6,10.07,266.88,3.3800000000000003,3.3800000000000003,8,ibft,400,2.50,0,0,5
2,transfer,1000,0,401.0,2.2,1.04,1.62,256.4,149.76,39.2,55.33,55.33,8,ibft,400,2.50,0,0,5
0,open,1000,0,392.3,2.2,0.98,1.6,257.7,146.39,35.88,52.94,52.94,8,ibft,400,2.50,0,0,2
1,query,1000,0,396.7,0.01,0.0,0.0,396.4,11.01,245.76,3.407,3.407,8,ibft,400,2.50,0,0,2
2,transfer,1000,0,400.3,2.21,0.99,1.62,256.0,153.92,40.29,55.599999999999994,55.599999999999994,8,ibft,400,2.50,0,0,2
0,open,1000,0,398.7,2.19,1.02,1.6,260.8,150.59,37.4,54.260000000000005,54.260000000000005,8,ibft,400,2.50,0,0,6
1,query,1000,0,395.3,0.03,0.0,0.0,394.9,10.66,251.04000000000002,3.412,3.412,8,ibft,400,2.50,0,0,6
2,transfer,1000,0,401.6,2.2,1.03,1.61,259.1,151.11,39.9,55.28,55.28,8,ibft,400,2.50,0,0,6
0,open,1000,0,391.4,2.18,1.01,1.58,264.2,145.42,36.91,54.21,54.21,8,ibft,400,2.50,0,0,7
1,query,1000,0,398.7,0.01,0.0,0.0,398.4,10.44,248.64,3.271,3.271,8,ibft,400,2.50,0,0,7
2,transfer,1000,0,399.0,2.23,0.96,1.6,258.0,152.45,39.52,55.31,55.31,8,ibft,400,2.50,0,0,7
0,open,1000,0,396.5,2.27,0.97,1.61,233.9,136.97,31.95,53.66,53.66,8,ibft,400,2.50,0,0,3
1,query,1000,0,392.9,0.02,0.0,0.0,392.6,10.2,251.04000000000002,3.2350000000000003,3.2350000000000003,8,ibft,400,2.50,0,0,3
2,transfer,1000,0,401.0,2.2,0.97,1.63,253.0,152.5,40.79,55.33,55.33,8,ibft,400,2.50,0,0,3
0,open,1000,0,397.3,2.21,0.98,1.61,257.2,148.07,36.12,53.96,53.96,8,ibft,400,2.50,0,0,4
1,query,1000,0,397.1,0.01,0.0,0.0,396.8,10.57,267.36,3.55,3.55,8,ibft,400,2.50,0,0,4
2,transfer,1000,0,400.3,2.22,0.98,1.61,257.3,152.6,39.24,54.68,54.68,8,ibft,400,2.50,0,0,4
0,open,1000,0,399.0,2.19,0.99,1.64,242.2,113.07,30.07,15.620000000000001,15.620000000000001,4,qbft,400,2.50,0,0,1
1,query,1000,0,400.0,0.01,0.0,0.0,399.7,12.77,225.60000000000002,0.535,0.535,4,qbft,400,2.50,0,0,1
2,transfer,1000,0,401.6,2.19,0.93,1.64,250.1,121.75,35.15,15.5,15.5,4,qbft,400,2.50,0,0,1
0,open,1000,0,398.6,2.19,1.01,1.59,259.3,130.46,33.45,15.97,15.97,4,qbft,400,2.50,0,0,9
1,query,1000,0,399.8,0.01,0.0,0.0,399.5,14.97,240.95999999999998,0.546,0.546,4,qbft,400,2.50,0,0,9
2,transfer,1000,0,401.6,2.19,0.97,1.64,251.5,129.19,38.29,15.5,15.5,4,qbft,400,2.50,0,0,9
0,open,1000,0,397.6,4.44,0.64,1.94,222.6,103.43,21.43,17.05,17.05,4,qbft,400,2.50,0,0,8
1,query,1000,0,400.5,0.01,0.0,0.0,400.2,14.74,227.52,0.537,0.537,4,qbft,400,2.50,0,0,8
2,transfer,1000,0,401.1,2.17,0.99,1.6,259.3,139.77,38.42,16.14,16.14,4,qbft,400,2.50,0,0,8
0,open,1000,0,398.2,2.18,1.0,1.63,240.3,111.58,29.13,15.629999999999999,15.629999999999999,4,qbft,400,2.50,0,0,5
1,query,1000,0,401.1,0.01,0.0,0.0,401.0,12.79,223.68,0.543,0.543,4,qbft,400,2.50,0,0,5
2,transfer,1000,0,401.0,2.23,0.98,1.65,248.0,121.47,40.69,15.950000000000001,15.950000000000001,4,qbft,400,2.50,0,0,5
0,open,1000,0,400.8,2.18,1.0,1.6,236.6,113.71,30.16,15.780000000000001,15.780000000000001,4,qbft,400,2.50,0,0,2
1,query,1000,0,400.5,0.01,0.0,0.0,400.2,12.78,209.28000000000003,0.545,0.545,4,qbft,400,2.50,0,0,2
2,transfer,1000,0,400.5,2.22,0.98,1.65,248.3,121.85,35.47,16.2,16.2,4,qbft,400,2.50,0,0,2
0,open,1000,0,400.6,2.19,0.99,1.62,240.2,110.55,29.54,15.49,15.49,4,qbft,400,2.50,0,0,6
1,query,1000,0,396.5,0.01,0.0,0.0,396.2,14.56,238.07999999999998,0.543,0.543,4,qbft,400,2.50,0,0,6
2,transfer,1000,0,400.5,2.19,0.95,1.64,247.8,122.8,39.27,16.07,16.07,4,qbft,400,2.50,0,0,6
0,open,1000,0,399.5,7.3,2.85,4.77,135.4,184.4,40.47,18.63,18.63,4,qbft,400,2.50,0,0,7
1,query,1000,0,397.9,0.01,0.0,0.0,397.6,15.51,236.16,0.537,0.537,4,qbft,400,2.50,0,0,7
2,transfer,1000,0,401.1,2.17,1.01,1.62,256.0,140.9,37.37,16.14,16.14,4,qbft,400,2.50,0,0,7
0,open,1000,0,399.4,5.45,1.1,2.86,182.6,137.0,37.83,18.93,18.93,4,qbft,400,2.50,0,0,3
1,query,1000,0,399.7,0.01,0.0,0.0,399.4,13.34,217.92000000000002,0.551,0.551,4,qbft,400,2.50,0,0,3
2,transfer,1000,0,401.4,2.19,1.02,1.6,257.0,138.51,39.67,15.74,15.74,4,qbft,400,2.50,0,0,3
0,open,1000,0,400.2,2.19,1.0,1.62,251.8,123.12,34.52,15.82,15.82,4,qbft,400,2.50,0,0,4
1,query,1000,0,400.8,0.01,0.0,0.0,400.5,14.7,221.76,0.53,0.53,4,qbft,400,2.50,0,0,4
2,transfer,1000,0,401.3,2.17,0.97,1.64,249.2,125.55,35.56,15.82,15.82,4,qbft,400,2.50,0,0,4
0,open,1000,0,397.9,2.43,0.32,1.41,241.7,104.45,20.96,16.209999999999997,16.209999999999997,4,qbft,400,2.50,0,0,10
1,query,1000,0,401.4,0.01,0.0,0.0,401.1,14.55,233.28000000000003,0.55,0.55,4,qbft,400,2.50,0,0,10
2,transfer,1000,0,401.6,2.19,0.95,1.64,250.2,128.5,40.9,15.6,15.6,4,qbft,400,2.50,0,0,10
0,open,1000,0,396.8,2.8,0.79,1.83,294.6,154.28,38.88,118.97999999999999,118.97999999999999,16,bhs,400,2.50,0,0,1
1,query,1000,0,396.2,0.02,0.0,0.0,395.9,32.87,14.64,2.0798,2.0798,16,bhs,400,2.50,0,0,1
2,transfer,1000,0,400.5,3.07,1.15,2.05,260.7,164.07,54.61,122.36,122.36,16,bhs,400,2.50,0,0,1
0,open,1000,0,401.6,3.72,1.13,2.42,245.3,153.35,56.63,118.99,118.99,16,bhs,400,2.50,0,0,9
1,query,1000,0,398.2,0.02,0.0,0.0,397.9,25.84,219.84,1.8995000000000002,1.8995000000000002,16,bhs,400,2.50,0,0,9
2,transfer,1000,0,401.4,2.88,0.93,1.93,280.7,154.53,50.63,123.06,123.06,16,bhs,400,2.50,0,0,9
0,open,1000,0,387.6,2.88,1.44,2.23,236.9,160.65,50.7,120.66000000000001,120.66000000000001,16,bhs,400,2.50,0,0,8
1,query,1000,0,397.8,0.01,0.0,0.0,397.6,30.06,286.56,1.9337,1.9337,16,bhs,400,2.50,0,0,8
2,transfer,1000,0,400.0,3.27,1.39,2.33,246.1,153.58,55.07,126.76,126.76,16,bhs,400,2.50,0,0,8
0,open,1000,0,400.5,3.11,1.54,2.3,233.3,153.91,47.82,117.96000000000001,117.96000000000001,16,bhs,400,2.50,0,0,5
1,query,1000,0,398.1,0.03,0.0,0.0,397.8,32.73,15.52,1.9668999999999999,1.9668999999999999,16,bhs,400,2.50,0,0,5
2,transfer,1000,0,402.4,3.14,1.31,2.18,252.5,158.74,55.62,124.86,124.86,16,bhs,400,2.50,0,0,5
0,open,1000,0,397.1,3.76,0.88,2.42,248.0,156.25,58.43,122.74,122.74,16,bhs,400,2.50,0,0,2
1,query,1000,0,399.2,0.01,0.0,0.0,398.7,31.62,13.96,1.9279000000000002,1.9279000000000002,16,bhs,400,2.50,0,0,2
2,transfer,1000,0,398.6,3.15,1.6,2.31,233.9,154.43,51.31,125.27,125.27,16,bhs,400,2.50,0,0,2
0,open,1000,0,397.9,2.98,1.48,2.26,234.0,152.96,48.2,120.67,120.67,16,bhs,400,2.50,0,0,6
1,query,1000,0,396.7,0.01,0.0,0.0,396.4,26.77,13.87,1.9585,1.9585,16,bhs,400,2.50,0,0,6
2,transfer,1000,0,401.6,3.27,1.36,2.26,243.8,154.35,53.9,122.32000000000001,122.32000000000001,16,bhs,400,2.50,0,0,6
0,open,1000,0,397.9,3.08,1.54,2.28,238.0,151.45,48.42,118.25,118.25,16,bhs,400,2.50,0,0,7
1,query,1000,0,399.2,0.01,0.0,0.0,398.9,34.32,14.61,2.1132999999999997,2.1132999999999997,16,bhs,400,2.50,0,0,7
2,transfer,1000,0,396.7,3.23,1.28,2.19,251.0,170.49,54.44,121.15,121.15,16,bhs,400,2.50,0,0,7
0,open,1000,0,395.4,2.91,1.46,2.2,239.5,155.2,48.62,120.94,120.94,16,bhs,400,2.50,0,0,3
1,query,1000,0,399.0,0.01,0.0,0.0,398.9,29.83,14.6,1.9712,1.9712,16,bhs,400,2.50,0,0,3
2,transfer,1000,0,402.1,3.22,1.36,2.22,248.5,152.16,53.79,123.35999999999999,123.35999999999999,16,bhs,400,2.50,0,0,3
0,open,1000,0,390.2,3.07,1.44,2.28,228.7,154.92,47.12,118.27000000000001,118.27000000000001,16,bhs,400,2.50,0,0,4
1,query,1000,0,398.1,0.02,0.0,0.0,397.8,27.03,14.01,1.9161000000000001,1.9161000000000001,16,bhs,400,2.50,0,0,4
2,transfer,1000,0,394.2,3.28,1.35,2.28,243.7,157.89,56.91,123.0,123.0,16,bhs,400,2.50,0,0,4
0,open,1000,0,401.6,2.96,1.51,2.27,234.2,159.91,46.97,117.31,117.31,16,bhs,400,2.50,0,0,10
1,query,1000,0,396.2,0.02,0.0,0.0,396.0,31.73,13.97,1.928,1.928,16,bhs,400,2.50,0,0,10
2,transfer,1000,0,401.6,2.99,1.38,2.22,247.8,153.04,51.93,124.62,124.62,16,bhs,400,2.50,0,0,10
0,open,1000,0,400.5,2.18,1.04,1.57,268.4,124.66,35.11,16.29,16.29,4,ibft,400,2.50,0,0,1
1,query,1000,0,400.5,0.01,0.0,0.0,400.2,14.38,245.28000000000003,0.605,0.605,4,ibft,400,2.50,0,0,1
2,transfer,1000,0,401.3,2.18,0.97,1.61,257.6,136.53,37.3,16.29,16.29,4,ibft,400,2.50,0,0,1
0,open,1000,0,401.3,2.2,0.96,1.62,240.6,113.42,30.17,16.009999999999998,16.009999999999998,4,ibft,400,2.50,0,0,9
1,query,1000,0,399.5,0.01,0.0,0.0,399.0,14.76,228.48,0.619,0.619,4,ibft,400,2.50,0,0,9
2,transfer,1000,0,401.0,2.23,0.97,1.66,247.8,117.06,35.0,16.339999999999996,16.339999999999996,4,ibft,400,2.50,0,0,9
0,open,1000,0,401.1,2.21,1.0,1.66,245.5,106.95,28.94,16.03,16.03,4,ibft,400,2.50,0,0,8
1,query,1000,0,401.1,0.01,0.0,0.0,401.0,14.91,223.20000000000002,0.593,0.593,4,ibft,400,2.50,0,0,8
2,transfer,1000,0,401.4,2.22,0.96,1.65,247.7,119.01,39.7,16.22,16.22,4,ibft,400,2.50,0,0,8
0,open,1000,0,398.2,2.19,0.99,1.65,245.2,109.45,29.9,16.25,16.25,4,ibft,400,2.50,0,0,5
1,query,1000,0,399.5,0.01,0.0,0.0,399.2,16.59,258.24,0.636,0.636,4,ibft,400,2.50,0,0,5
2,transfer,1000,0,400.6,2.22,0.96,1.65,248.2,116.96,34.65,16.479999999999997,16.479999999999997,4,ibft,400,2.50,0,0,5
0,open,1000,0,397.8,2.17,0.96,1.61,239.9,111.43,30.44,15.950000000000001,15.950000000000001,4,ibft,400,2.50,0,0,2
1,query,1000,0,401.0,0.01,0.0,0.0,400.5,14.54,223.68,0.589,0.589,4,ibft,400,2.50,0,0,2
2,transfer,1000,0,401.1,2.19,0.95,1.65,246.9,118.58,39.61,16.150000000000002,16.150000000000002,4,ibft,400,2.50,0,0,2
0,open,1000,0,401.3,2.19,0.99,1.61,237.4,110.83,29.61,15.99,15.99,4,ibft,400,2.50,0,0,6
1,query,1000,0,400.2,0.01,0.0,0.0,399.8,16.56,240.48,0.5990000000000001,0.5990000000000001,4,ibft,400,2.50,0,0,6
2,transfer,1000,0,401.4,2.19,0.97,1.64,249.6,124.9,38.57,15.940000000000001,15.940000000000001,4,ibft,400,2.50,0,0,6
0,open,1000,0,399.7,3.6,0.27,1.52,234.2,156.18,45.48,17.990000000000002,17.990000000000002,4,ibft,400,2.50,0,0,7
1,query,1000,0,399.4,0.01,0.0,0.0,399.0,15.27,227.04000000000002,0.591,0.591,4,ibft,400,2.50,0,0,7
2,transfer,1000,0,401.3,2.21,0.98,1.65,247.0,122.16,41.03,16.23,16.23,4,ibft,400,2.50,0,0,7
0,open,1000,0,392.9,2.2,0.96,1.62,238.7,113.97,30.41,16.17,16.17,4,ibft,400,2.50,0,0,3
1,query,1000,0,400.3,0.01,0.0,0.0,400.0,16.42,240.48,0.609,0.609,4,ibft,400,2.50,0,0,3
2,transfer,1000,0,401.4,2.19,0.95,1.64,248.1,116.83,34.36,15.879999999999999,15.879999999999999,4,ibft,400,2.50,0,0,3
0,open,1000,0,396.4,2.22,0.99,1.6,236.5,112.92,28.86,15.75,15.75,4,ibft,400,2.50,0,0,4
1,query,1000,0,400.5,0.01,0.0,0.0,400.2,14.43,220.32,0.638,0.638,4,ibft,400,2.50,0,0,4
2,transfer,1000,0,401.3,2.19,0.97,1.65,248.0,122.29,40.22,16.21,16.21,4,ibft,400,2.50,0,0,4
0,open,1000,0,395.1,2.18,0.99,1.63,239.9,108.1,28.76,15.780000000000001,15.780000000000001,4,ibft,400,2.50,0,0,10
1,query,1000,0,400.8,0.01,0.0,0.0,400.6,14.72,240.0,0.624,0.624,4,ibft,400,2.50,0,0,10
2,transfer,1000,0,401.1,2.18,0.96,1.65,248.0,119.87,35.89,16.32,16.32,4,ibft,400,2.50,0,0,10
